Entity,Code,Year,Wind (terawatt-hours),Hydro (terawatt-hours),Nuclear (terawatt-hours),Solar (terawatt-hours),Other renewables (terawatt-hours),Coal (terawatt-hours),Oil (terawatt-hours),Natural gas (terawatt-hours)
Nigeria,NGA,1995,,,,,,,1105.55875,45.9135
Nigeria,NGA,1996,,,,,,,1121.294038,51.6515
Nigeria,NGA,1997,,,,,,,1122.762159,49.74597434
Nigeria,NGA,1998,,,,,,,1150.436445,60.1768904
Nigeria,NGA,1999,,,,,,,1073.861596,43.37716492
Nigeria,NGA,2000,,,,,,,1239.155503,112.0446404
Nigeria,NGA,2001,,,,,,,1224.600458,152.613424
Nigeria,NGA,2002,,,,,,,1104.984446,171.4039144
Nigeria,NGA,2003,,,,,,,1304.627837,213.9388912
Nigeria,NGA,2004,,,,,,,1414.96515,228.9419691
Nigeria,NGA,2005,,,,,,,1408.902676,229.8398669
Nigeria,NGA,2006,,,,,,,1343.799259,268.9150824
Nigeria,NGA,2007,,,,,,,1246.662234,336.342278
Nigeria,NGA,2008,,,,,,,1230.005507,327.7921874
Nigeria,NGA,2009,,,,,,,1243.323761,231.9193877
Nigeria,NGA,2010,,,,,,,1419.975151,309.066674
Nigeria,NGA,2011,,,,,,,1377.178921,364.2581556
Nigeria,NGA,2012,,,,,,,1354.211106,391.6030254
Nigeria,NGA,2013,,,,,,,1272.987173,330.9957084
Nigeria,NGA,2014,,,,,,,1270.970067,399.8253332
Nigeria,NGA,2015,,,,,,,1229.753018,479.9015991
Nigeria,NGA,2016,,,,,,,1061.525897,462.0511533
Nigeria,NGA,2017,,,,,,,1110.948913,480.9504696
Nigeria,NGA,2018,,,,,,,1144.773421,492.3962714
North America,,1965,0,324.9579217,3.977156842,0,13.3322321,,5694.309833,
North America,,1966,0,338.9226177,5.982430526,0,14.0620069,,6062.027677,
North America,,1967,0,371.4169963,8.21112,0,14.07357074,,6482.405359,
North America,,1968,0,377.1194209,14.10580947,0,15.5460451,,6767.500882,
North America,,1969,0,417.8050786,15.18988316,0,16.22706038,,6937.699443,
North America,,1970,0,423.8204611,23.98905053,0,16.23590253,,7300.578344,6365.088806
North America,,1971,0,443.7399772,44.10960437,0,16.58441397,,7270.598497,6576.337703
North America,,1972,0,465.4665737,63.64226664,0,18.67297844,,7439.695348,6637.780308
North America,,1973,0,473.3159528,102.1742973,0,20.15069177,,7452.809724,6689.904044
North America,,1974,0,522.0012005,133.8778956,0,20.86726481,,7189.771176,6423.288035
North America,,1975,0,516.4280016,193.3840875,0,20.27230196,,6879.155414,6026.370549
North America,,1976,0,509.9041632,217.0626128,0,23.85075354,,6722.816994,5987.91307
North America,,1977,0,443.6231946,290.8515527,0,25.19712186,,6893.610406,6054.51687
North America,,1978,0,519.5402471,323.8839688,0,26.40878666,,7281.401617,6041.315232
North America,,1979,0,516.5705571,301.7293137,0,28.12003724,,7488.85714,6273.644005
North America,,1980,0,521.4363643,300.0630332,0,28.87111632,,7799.668606,6214.339389
North America,,1981,0,516.188184,323.064947,0,30.23960327,5405.495153,7933.446864,6154.782766
North America,,1982,0,596.3379821,335.9987649,0,29.84004895,5498.756946,8214.274442,5842.892996
North America,,1983,0.002694949,625.4966913,357.7516289,0.003,33.24259916,5128.066091,8241.572645,5347.213208
North America,,1984,0.006555556,637.4446296,397.0970504,0.00530101,39.35632614,5910.94216,8469.704524,5780.797141
North America,,1985,0.006820202,619.3109511,464.4130782,0.010737374,39.71089442,5827.29017,8492.740349,5561.58682
North America,,1986,0.005231313,628.9649991,507.1100426,0.014173737,43.9606722,5852.234077,8198.536708,5364.634842
North America,,1987,0.004576768,590.9628802,556.5051901,0.01060303,49.39543318,6035.392037,8147.860492,5589.04771
North America,,1988,0.001879798,557.7150976,637.5898981,0.009185859,49.51206126,6258.314217,8104.340358,5841.076597
North America,,1989,2.134376768,590.5281167,636.9035633,0.253132323,57.00626789,6459.207012,7730.679543,5955.502105
North America,,1990,2.819686869,612.4451818,682.6217199,0.371794949,66.53731526,6756.406349,7612.344394,6132.118534
North America,,1991,2.983677778,617.2272699,733.3869261,0.480252873,70.36827563,6533.432639,7779.638596,6164.460223
North America,,1992,2.976689899,593.4140268,735.2855478,0.413897109,75.64593509,6486.576008,7713.287362,6305.711601
North America,,1993,3.096188889,628.119774,740.6280651,0.481214524,78.24148435,6132.350084,7589.3243,6500.221648
North America,,1994,3.545928283,607.4682215,785.4740261,0.508925425,78.30638277,6686.661743,7540.478945,6825.009728
North America,,1995,3.262215152,672.8782162,814.4540239,0.523313678,76.81738876,6681.515353,7509.181552,6852.483579
North America,,1996,3.334736364,733.4778323,810.2424702,0.553235954,78.53902995,6877.551384,7674.301618,6949.551812
North America,,1997,3.395247475,731.0148396,754.146163,0.545643096,79.87154943,7042.305781,7795.282933,7023.772723
North America,,1998,3.133258586,677.5521434,789.4158035,0.541764609,80.74296554,7218.045335,7753.623635,7158.662551
North America,,1999,4.712331313,694.3182846,849.56881,0.538605228,81.48087001,6991.311077,7432.906348,7149.135157
North America,,2000,5.932758586,662.5963083,874.0897034,0.541933707,81.85850952,6816.179047,7472.276499,7282.836253
North America,,2001,7.152384848,570.1963593,894.1812708,0.601930003,82.75008204,7033.057192,7514.095123,7444.549164
North America,,2002,10.88486869,632.3038082,905.8667127,0.63233444,87.90652127,6736.287094,7586.410718,7256.790696
North America,,2003,12.00947071,625.9625373,888.8022393,0.641443792,87.69914659,6538.09398,7687.076706,7287.432154
North America,,2004,15.25160707,626.1293987,928.9817111,0.721395596,89.01173328,6786.559909,7677.556918,7168.723278
North America,,2005,19.56145354,656.0929395,925.3484481,0.776374318,89.88983493,6891.608744,7417.160909,7129.051468
North America,,2006,29.35071414,668.8777747,936.8005948,0.85711634,89.50728264,7058.41058,7415.747999,7295.736563
North America,,2007,38.02311206,638.0051964,952.1309913,1.133357867,91.11012021,6993.498562,7355.907438,7434.265895
North America,,2008,59.92795223,667.7655011,953.7970815,1.687483616,89.42565073,7087.339072,7117.493795,7597.896516
North America,,2009,81.80404434,666.9424904,940.8656778,2.212260394,89.64803979,6430.694684,7230.114216,7652.163872
North America,,2010,105.4843904,645.8174774,945.3475448,3.298236421,92.80513807,6587.516062,7428.128044,7759.263397
North America,,2011,133.2264254,728.0894848,934.8213877,5.351504128,93.35576236,6665.571487,7672.893905,8205.288626
North America,,2012,157.2428547,686.2078517,912.7944809,9.987013756,94.710751,6220.390529,8380.727339,8502.802148
North America,,2013,191.6822398,686.3600421,945.0639791,17.64449548,99.0227713,6037.453266,9118.750251,8601.011243
North America,,2014,212.4543805,677.1447275,955.3338281,31.55696162,100.3533722,6111.270783,10111.98833,9150.178855
North America,,2015,228.3564836,659.5379254,951.81258,42.56726263,98.71312825,5420.747564,10579.85682,9490.058255
North America,,2016,268.8425442,681.6303056,959.1061879,58.70379227,99.72848,4502.329578,10249.08781,9428.117855
North America,,2017,296.5572645,725.1566781,958.6072618,82.53527076,99.87880602,4774.699562,10685.04955,9615.791435
North America,,2018,322.5283644,708.3523312,963.1833207,102.9072327,99.74595631,4660.491626,11945.71179,10538.65669
Norway,NOR,1965,0,49.364698,0,0,0,,,
Norway,NOR,1966,0,48.6929492,0,0,0,,,
Norway,NOR,1967,0,53.3244804,0,0,0,,,
Norway,NOR,1968,0,60.2275832,0,0,0,,,
Norway,NOR,1969,0,57.3947478,0,0,0,,,
Norway,NOR,1970,0,57.8543654,0,0,0,,,0
Norway,NOR,1971,0,63.9398792,0,0,0,,3.405040107,0
Norway,NOR,1972,0,68.1383092,0,0,0,,18.77902941,0
Norway,NOR,1973,0,73.6537204,0,0,0,,18.1602139,0
Norway,NOR,1974,0,76.654493,0,0,0,,19.86273396,0
Norway,NOR,1975,0,77.4323074,0,0,0,,107.2587634,0
Norway,NOR,1976,0,82.0505804,0,0,0,,158.7681578,0
Norway,NOR,1977,0,72.2085766,0,0,0,,162.8744184,26.3498825
Norway,NOR,1978,0,80.87502,0,0,0,,202.0323797,140.9423941
Norway,NOR,1979,0,88.9934578,0,0,0,,226.7794159,205.1470206
Norway,NOR,1980,0,83.9818582,0,0,0,,291.3272011,249.0015462
Norway,NOR,1981,0,93.2846952,0,0,0,,282.5199224,247.6398858
Norway,NOR,1982,0,92.9002074,0,0,0,,293.4425344,237.8033672
Norway,NOR,1983,0,106.0656,0,0,0,,365.1545708,234.3547771
Norway,NOR,1984,0,106.3572804,0,0,0,,418.153937,257.6787554
Norway,NOR,1985,0,102.383,0,0,0.005,,456.0218494,259.892616
Norway,NOR,1986,0,96.201,0,0,0.026,,500.4859981,258.9403023
Norway,NOR,1987,0,103.273,0,0,0.021,,582.8406765,279.3975435
Norway,NOR,1988,0,108.857,0,0,0.027,,662.6720749,281.1709823
Norway,NOR,1989,0,118.4,0,0,0.029,,871.1927146,285.2219802
Norway,NOR,1990,0,121.145,0,0,0.213,,955.3236889,252.8835512
Norway,NOR,1991,0,110.134,0,0,0.209,,1091.385308,248.3930941
Norway,NOR,1992,0,116.671,0,0,0.227,,1243.255171,256.3990656
Norway,NOR,1993,0,119.233,0,0,0.243,,1327.312623,246.1781914
Norway,NOR,1994,0,111.643,0,0,0.27,,1495.419839,266.4029594
Norway,NOR,1995,0,121.53,0,0,0.289,,1609.588363,276.04998
Norway,NOR,1996,0,103.862,0,0,0.303,,1798.745442,371.1745843
Norway,NOR,1997,0,109.775,0,0,0.241,,1816.930829,426.2263758
Norway,NOR,1998,0,115.703,0,0,0.27,,1739.85045,438.6310477
Norway,NOR,1999,0.014276,121.452,0,0,0.273,,1740.705146,481.0726106
Norway,NOR,2000,0.030199,141.818,0,0.0053,0.256,,1859.80066,494.224774
Norway,NOR,2001,0.028758,120.463,0,0.0053,0.255,,1878.76739,536.3121533
Norway,NOR,2002,0.038903,129.372,0,0.0053,0.25,,1827.504405,651.0193979
Norway,NOR,2003,0.219796,105.48,0,0.0062,0.33,,1781.138021,724.1274045
Norway,NOR,2004,0.259519,108.781,0,0.0062,0.359,,1744.417054,785.8502947
Norway,NOR,2005,0.50703,135.688,0,0.0062,0.333,,1607.248625,851.9877851
Norway,NOR,2006,0.636,119.369,0,0.0071,0.388,,1495.791526,880.0328378
Norway,NOR,2007,0.892,133.656,0,0.0071,0.386,,1374.525578,896.325698
Norway,NOR,2008,0.913,139.044,0,0.0074,0.397,,1328.630435,993.5948069
Norway,NOR,2009,0.977,125.283,0,0.0077,0.227,,1257.653164,1036.00723
Norway,NOR,2010,0.879,116.75,0,0.0081,0.344,,1144.177692,1064.459039
Norway,NOR,2011,1.283,120.291,0,0.0085,0.339,,1083.61777,1005.068166
Norway,NOR,2012,1.548,141.738,0,0.0089,0.326,,1010.193712,1138.62244
Norway,NOR,2013,1.881,128.154,0,0.0098,0.396,,962.640157,1079.302442
Norway,NOR,2014,2.217,135.439,0,0.0116,0.258,,986.2371134,1080.077714
Norway,NOR,2015,2.515,137.302,0,0.0134,0.256,,1017.236638,1162.383625
Norway,NOR,2016,2.115742,142.418,0,0.0238,0.233,,1048.69679,1158.905547
Norway,NOR,2017,2.854,141.955,0,0.040753574,0.21,,1030.167542,1232.192273
Norway,NOR,2018,3.875881,138.4962175,0,0.064488547,0.178266653,,966.3284363,1206.496498
Oman,OMN,1965,0,0,0,0,0,,,
Oman,OMN,1966,0,0,0,0,0,,,
Oman,OMN,1967,0,0,0,0,0,,32.83068521,
Oman,OMN,1968,0,0,0,0,0,,139.1907436,
Oman,OMN,1969,0,0,0,0,0,,188.3444573,
Oman,OMN,1970,0,0,0,0,0,,191.2243419,0
Oman,OMN,1971,0,0,0,0,0,,169.3372185,0
Oman,OMN,1972,0,0,0,0,0,,162.8704966,0
Oman,OMN,1973,0,0,0,0,0,,168.7612415,0
Oman,OMN,1974,0,0,0,0,0,,167.0333107,0
Oman,OMN,1975,0,0,0,0,0,,196.4081343,0
Oman,OMN,1976,0,0,0,0,0,,211.9626676,0
Oman,OMN,1977,0,0,0,0,0,,195.8321574,0
Oman,OMN,1978,0,0,0,0,0,,180.8567571,3.025425
Oman,OMN,1979,0,0,0,0,0,,169.9131954,5.0895
Oman,OMN,1980,0,0,0,0,0,,164.1819447,6.4608375
Oman,OMN,1981,0,0,0,0,0,,189.6523221,7.6154
Oman,OMN,1982,0,0,0,0,0,,194.2601376,8.3317
Oman,OMN,1983,0,0,0,0,0,,224.7869151,10.34865
Oman,OMN,1984,0,0,0,0,0,,241.3636999,13.0065
Oman,OMN,1985,0,0,0,0,0,,288.3002888,16.559725
Oman,OMN,1986,0,0,0,0,0,,324.0108586,19.35895
Oman,OMN,1987,0,0,0,0,0,,337.4142391,21.686925
Oman,OMN,1988,0,0,0,0,0,,359.7081949,21.8235875
Oman,OMN,1989,0,0,0,0,0,,372.860654,22.648275
Oman,OMN,1990,0,0,0,0,0,,398.2036391,24.476725
Oman,OMN,1991,0,0,0,0,0,,410.7192207,24.816025
Oman,OMN,1992,0,0,0,0,0,,430.7474541,27.12515
Oman,OMN,1993,0,0,0,0,0,,451.091728,26.03185
Oman,OMN,1994,0,0,0,0,0,,470.4649107,27.2571
Oman,OMN,1995,0,0,0,0,0,,497.8476486,38.180675
Oman,OMN,1996,0,0,0,0,0,,515.9607084,41.2815
Oman,OMN,1997,0,0,0,0,0,,522.3028348,46.95535
Oman,OMN,1998,0,0,0,0,0,,519.998927,48.755525
Oman,OMN,1999,0,0,0,0,0,,519.8326198,51.3851
Oman,OMN,2000,0,0,0,0,0,,546.8980701,103.2110786
Oman,OMN,2001,0,0,0,0,0,,545.3919432,154.2464098
Oman,OMN,2002,0,0,0,0,0,,511.8564195,166.4409791
Oman,OMN,2003,0,0,0,0,0,,467.8142151,183.3548991
Oman,OMN,2004,0,0,0,0,0,,446.9356202,186.5753694
Oman,OMN,2005,0,0,0,0,0,,441.9325553,208.4939883
Oman,OMN,2006,0,0,0,0,0,,420.7687372,242.9145828
Oman,OMN,2007,0,0,0,0,0,,405.164074,246.0651757
Oman,OMN,2008,0,0,0,0,0,,431.1352546,241.3631564
Oman,OMN,2009,0,0,0,0,0,,461.2415605,239.1397042
Oman,OMN,2010,0,0,0,0,0,,490.8049141,256.9776098
Oman,OMN,2011,0,0,0,0,0,,502.5687513,271.2787827
Oman,OMN,2012,0,0,0,0,0,,523.3462969,283.2199301
Oman,OMN,2013,0,0,0,0.0012,0,,535.9359218,307.8590212
Oman,OMN,2014,0,0,0,0.0012,0,,537.5264857,293.4907975
Oman,OMN,2015,0,0,0,0.0037,0,,558.5996723,307.4711788
Oman,OMN,2016,0,0,0,0.0037,0,,573.5469927,314.7750298
Oman,OMN,2017,0,0,0,0.008708877,0,,553.1735444,322.5788243
Oman,OMN,2018,0,0,0,0.013718674,0,,556.1945623,359.5059743
Other Africa,,1965,,,,,,,1.19789,
Other Africa,,1966,,,,,,,1.19789,
Other Africa,,1967,,,,,,,1.15137,
Other Africa,,1968,,,,,,,1.03507,
Other Africa,,1969,,,,,,,0.67454,
Other Africa,,1970,,,,,,,0.51172,1.1264125
Other Africa,,1971,,,,,,,0.26749,1.82777699
Other Africa,,1972,,,,,,,0.32564,2.368846223
Other Africa,,1973,,,,,,,0.48846,7.50377762
Other Africa,,1974,,,,,,,0.29075,9.608621623
Other Africa,,1975,,,,,,,0.2326,5.94089865
Other Africa,,1976,,,,,,,14.72204637,4.50600929
Other Africa,,1977,,,,,,,14.10904313,5.20091182
Other Africa,,1978,,,,,,,18.04362549,5.96727662
Other Africa,,1979,,,,,,,32.24864808,6.46694512
Other Africa,,1980,,,,,,,45.61222099,8.28613881
Other Africa,,1981,,,,,,17.74678411,70.05777808,9.38610957
Other Africa,,1982,,,,,,14.77828132,87.76183313,10.21180289
Other Africa,,1983,,,,,,13.50926316,95.75483819,10.271449
Other Africa,,1984,,,,,,15.1425906,120.9612018,10.02287382
Other Africa,,1985,,,,,,15.41888148,141.9736084,10.36580966
Other Africa,,1986,,,,,,15.91064921,136.8664409,11.12832184
Other Africa,,1987,,,,,,15.15262592,128.6773234,11.05989251
Other Africa,,1988,,,,,,15.1663503,124.4903316,13.27393953
Other Africa,,1989,,,,,,14.5821761,115.2166208,12.16084792
Other Africa,,1990,,,,,,15.24921462,111.7071213,30.05763303
Other Africa,,1991,,,,,,14.50352209,103.5354488,29.44725013
Other Africa,,1992,,,,,,14.99464327,96.22246643,28.90243926
Other Africa,,1993,,,,,,13.81492227,96.91434919,30.66528172
Other Africa,,1994,,,,,,14.59474381,91.26811427,30.18038755
Other Africa,,1995,,,,,,14.73884982,91.22057185,31.33623239
Other Africa,,1996,,,,,,12.83608178,100.0786176,40.1582237
Other Africa,,1997,,,,,,11.67058301,109.3148949,49.96183944
Other Africa,,1998,,,,,,14.52718796,97.06711383,52.34845353
Other Africa,,1999,,,,,,13.47123339,87.20615603,61.17944037
Other Africa,,2000,,,,,,12.19500477,84.32209963,62.09648923
Other Africa,,2001,,,,,,11.87241915,79.00822687,77.84423123
Other Africa,,2002,,,,,,13.09337466,78.94563489,80.45045117
Other Africa,,2003,,,,,,11.15587336,81.19070349,74.02249316
Other Africa,,2004,,,,,,11.98434282,100.2057112,97.39234611
Other Africa,,2005,,,,,,10.72599035,102.5996587,115.2710678
Other Africa,,2006,,,,,,10.46434199,132.3976083,117.3086939
Other Africa,,2007,,,,,,8.760458179,111.2037392,123.0529474
Other Africa,,2008,,,,,,8.853619942,107.2426423,166.00385
Other Africa,,2009,,,,,,8.034191885,105.5087547,169.1114132
Other Africa,,2010,,,,,,11.03899146,86.59826677,190.1461873
Other Africa,,2011,,,,,,12.96292072,114.2457403,190.8567051
Other Africa,,2012,,,,,,50.40963345,113.5161493,189.6037891
Other Africa,,2013,,,,,,59.24225323,129.7449388,197.4113514
Other Africa,,2014,,,,,,67.24316215,134.6995857,197.0303064
Other Africa,,2015,,,,,,69.33430252,159.2410828,205.3954988
Other Africa,,2016,,,,,,63.24708042,149.6339163,215.8520031
Other Africa,,2017,,,,,,120.5900064,174.0043142,261.7826146
Other Africa,,2018,,,,,,123.6545052,182.9558843,266.6497144
Other Asia & Pacific,,1965,0,9.978227689,0,0,0,,19.52454753,
Other Asia & Pacific,,1966,0,9.991905289,0,0,0,,18.98122612,
Other Asia & Pacific,,1967,0,10.20432469,0,0,0,,17.30116676,
Other Asia & Pacific,,1968,0,10.16409929,0,0,0,,19.63330857,
Other Asia & Pacific,,1969,0,10.26603509,0,0,0,,20.27146113,
Other Asia & Pacific,,1970,0,10.32248729,0,0,0,,21.8627684,54.35645164
Other Asia & Pacific,,1971,0,10.56510069,0,0,0,,23.51423698,61.04835983
Other Asia & Pacific,,1972,0,10.96745589,0,0,0,,24.64981405,66.23193158
Other Asia & Pacific,,1973,0,11.09035889,0,0,0,,26.07161473,68.53179802
Other Asia & Pacific,,1974,0,11.45990809,0,0,0,,26.22200237,71.6315309
Other Asia & Pacific,,1975,0,11.83158949,0,0,0,,26.33108624,70.25599423
Other Asia & Pacific,,1976,0,12.25394469,0,0,0,,34.22581424,77.96591664
Other Asia & Pacific,,1977,0,12.40097749,0,0,0,,39.88085498,88.21905793
Other Asia & Pacific,,1978,0,12.81717149,0,0,0,,39.64102193,84.91593012
Other Asia & Pacific,,1979,0,13.7132376,0,0,0,,51.12907325,75.5677747
Other Asia & Pacific,,1980,0,13.77223414,0,0,0,,42.83319979,77.34598962
Other Asia & Pacific,,1981,0,13.94537497,0,0,0,326.8492668,42.50661936,74.17638509
Other Asia & Pacific,,1982,0,14.41841718,0,0,0,343.8120467,46.66931601,78.68900789
Other Asia & Pacific,,1983,0,14.51293833,0,0,0,347.1453051,49.56381982,80.91532159
Other Asia & Pacific,,1984,0,15.10028087,0,0,0.001052632,355.4212303,56.18947775,89.00430783
Other Asia & Pacific,,1985,0,16.71679659,0,0,0,368.629911,66.38489461,96.89963969
Other Asia & Pacific,,1986,0,17.78776584,0,0,0,363.7839326,67.61833014,102.370107
Other Asia & Pacific,,1987,0,18.79821218,0,0,0,354.931579,64.00786061,102.3962461
Other Asia & Pacific,,1988,0,20.80124027,0,0,0,347.3941989,66.30096223,106.8066199
Other Asia & Pacific,,1989,0,21.25709188,0,0,0,341.5581486,71.12745718,81.49463058
Other Asia & Pacific,,1990,0,22.28789079,0,0,0,321.4285165,76.80457728,79.49231413
Other Asia & Pacific,,1991,0,21.55555604,0,0,0,311.7297036,78.52136816,81.08681335
Other Asia & Pacific,,1992,0,20.58112747,0,0,0,271.7372018,109.7602331,83.60932454
Other Asia & Pacific,,1993,0,20.2370633,0,0,0,250.9096453,148.5315318,82.78144079
Other Asia & Pacific,,1994,0,21.37522045,0,0,0,234.5704103,138.847859,80.81792725
Other Asia & Pacific,,1995,0,21.8268531,0,0,0,218.198501,122.8875306,78.69974269
Other Asia & Pacific,,1996,0.001640218,20.82912788,0,0,0,192.7468354,131.1063557,85.02690002
Other Asia & Pacific,,1997,0.004917092,18.54610791,0,0.000002,0,189.3433122,121.0276159,88.57434972
Other Asia & Pacific,,1998,0.005854207,18.70706645,0,0.000012,0,173.1553706,115.4773133,82.38098947
Other Asia & Pacific,,1999,0.005816067,19.7394497,0,0.000009,0,195.0318231,116.2794126,88.46233322
Other Asia & Pacific,,2000,0.007402049,21.54612339,0,0.002711,0,211.3482051,105.7062318,92.98420636
Other Asia & Pacific,,2001,0.006933847,22.63220257,0,0.005114,0.020117021,215.6234635,102.7398009,98.4380237
Other Asia & Pacific,,2002,0.008262989,22.9967289,0,0.00621,0.025141427,209.0957763,104.6533749,112.0743432
Other Asia & Pacific,,2003,0.004774632,24.23395131,0,0.007709,0.033072426,215.7613958,102.860364,108.8652801
Other Asia & Pacific,,2004,0.011509401,25.36834128,0,0.009406,0.039097227,231.7116102,121.329809,105.4135779
Other Asia & Pacific,,2005,0.017618918,27.1901044,0,0.011602,0.044902674,256.8747412,144.2612015,112.854803
Other Asia & Pacific,,2006,0.028396607,29.22265911,0,0.014804,0.046789474,261.4193407,152.8477016,145.1333215
Other Asia & Pacific,,2007,0.04084338,32.45846617,0,0.01720302,0.038653,241.2533307,162.5034182,172.2610902
Other Asia & Pacific,,2008,0.043745987,34.40415271,0,0.02610202,0.035532,257.0545864,173.6324249,181.9437652
Other Asia & Pacific,,2009,0.057158343,34.15880119,0,0.02950202,0.045486,224.2017056,167.9341182,185.2511976
Other Asia & Pacific,,2010,0.071939541,41.11951426,0,0.033575151,0.05362,241.2952257,160.5646962,181.4901508
Other Asia & Pacific,,2011,0.068973569,46.99265745,0,0.044014246,0.069007,258.6884629,152.0837111,182.8114317
Other Asia & Pacific,,2012,0.070883383,47.77868469,0,0.094995881,0.075447,265.2866152,146.3696448,179.8492638
Other Asia & Pacific,,2013,0.123002016,53.39485338,0,0.112543592,0.083663772,271.656163,139.599625,187.1745286
Other Asia & Pacific,,2014,0.237676002,53.18747253,0,0.164955692,0.101097984,276.6613763,159.1647041,235.9014562
Other Asia & Pacific,,2015,0.27818362,49.93236275,0,0.222921288,0.128339453,293.2673232,160.3617973,293.7313728
Other Asia & Pacific,,2016,0.248753351,58.06259745,0,0.321929006,0.131519562,369.6765534,151.8520227,302.0631151
Other Asia & Pacific,,2017,0.314518372,60.07068394,0,0.477047579,0.150633142,293.6330616,145.3392584,302.7053625
Other Asia & Pacific,,2018,0.497064956,62.91198244,0,0.585723529,0.163131005,297.9292542,129.2042031,274.9814078
Other CIS,,1965,,,0,,,,0,
Other CIS,,1966,,,0,,,,0,
Other CIS,,1967,,,0,,,,0,
Other CIS,,1968,,,0,,,,0,
Other CIS,,1969,,,0,,,,0,
Other CIS,,1970,,,0,,,,0,0
Other CIS,,1971,,,0,,,,0,0
Other CIS,,1972,,,0,,,,0,0
Other CIS,,1973,,,0,,,,0,0
Other CIS,,1974,,,0,,,,0,0
Other CIS,,1975,,,0,,,,0,0
Other CIS,,1976,,,0,,,,0,0
Other CIS,,1977,,,0,,,,0,0
Other CIS,,1978,,,0,,,,0,0
Other CIS,,1979,,,0,,,,0,0
Other CIS,,1980,,,0,,,,0,0
Other CIS,,1981,,,0,,,,0,0
Other CIS,,1982,,,0,,,,0,0
Other CIS,,1983,,,0,,,,0,0
Other CIS,,1984,,,0,,,,0,0
Other CIS,,1985,0,22.3886804,5.2679248,0,0,32.61326468,30.238,7.196165192
Other CIS,,1986,0,20.6430174,2.7532862,0,0,34.46884281,30.1217,8.001474926
Other CIS,,1987,0,21.1203126,4.331012,0,0,31.74632959,29.5402,8.001474926
Other CIS,,1988,0,29.1194266,4.8127266,0,0,34.07895715,29.075,7.055063913
Other CIS,,1989,0,25.9153616,1.2772066,0,0,32.84312411,28.2609,7.055063913
Other CIS,,1990,0,27.719366,0,0,0,28.69093088,27.37702,6.027459685
Other CIS,,1991,0,28.3543444,0,0,0,28.34957875,26.2838,5.679244346
Other CIS,,1992,0,28.4919666,0,0,0,22.91037894,25.59763,5.517400688
Other CIS,,1993,0,30.8512374,0,0,0,16.87456013,25.15569,4.720560226
Other CIS,,1994,0,32.215423,0,0,0,13.98815695,24.646296,4.62080236
Other CIS,,1995,0,27.9600196,0.3005192,0,0,11.13099624,23.858945,4.26170649
Other CIS,,1996,0,29.089887,2.3246044,0,0,9.952827233,22.92273,4.033274582
Other CIS,,1997,0,26.3992722,1.5998228,0,0,10.17862834,22.501724,3.886792773
Other CIS,,1998,0,25.9535318,1.590984,0,0,7.639797009,22.416825,3.83602409
Other CIS,,1999,0,29.3156574,2.077118,0,0,10.55107327,22.523821,3.999602999
Other CIS,,2000,0,29.378529,2.0064076,0,0,7.532513748,22.521495,4.125338741
Other CIS,,2001,0,27.9748486,1.98873,0,0,7.720548751,22.604068,4.218107915
Other CIS,,2002,0,28.021275,2.2804104,0,0,8.212914105,22.534288,3.885547443
Other CIS,,2003,0,31.76973,1.9975688,0,0,6.987893641,22.180736,3.96896411
Other CIS,,2004,0,32.7865464,2.201,0,0,7.984596271,22.06211,3.904151917
Other CIS,,2005,0,33.1295794,2.717931,0,0,8.37785658,21.909757,3.575024582
Other CIS,,2006,0.0026,32.5522,2.6403,0,0,7.844963002,21.801598,3.31226647
Other CIS,,2007,0.0029,33.3336,2.5534,0,0,9.605697319,21.566672,3.004424779
Other CIS,,2008,0.0019,28.767,2.4616,0,0,9.700235263,21.361984,3.041678958
Other CIS,,2009,0.0043,28.4007,2.4937,0.000007375,0,9.566561206,21.207305,3.078933137
Other CIS,,2010,0.0041,30.6456,2.49,0.000080625,0,9.895000547,21.0503,3.292305801
