Entity,Code,Year,Energy use (kg of oil equivalent per capita) (kWh)
Mauritius,MUS,1996,8166.986065206581
Mauritius,MUS,1997,8287.212092130514
Mauritius,MUS,1998,8727.653929048167
Mauritius,MUS,1999,9017.604816607629
Mauritius,MUS,2000,9899.707854168057
Mauritius,MUS,2001,10313.062935566462
Mauritius,MUS,2002,10155.267175319046
Mauritius,MUS,2003,10572.404872380235
Mauritius,MUS,2004,10697.2496218273
Mauritius,MUS,2005,10998.767412929246
Mauritius,MUS,2006,11705.614094373113
Mauritius,MUS,2007,11718.095399433703
Mauritius,MUS,2008,11946.036012574308
Mauritius,MUS,2009,11624.033167418753
Mauritius,MUS,2010,12251.65251919391
Mauritius,MUS,2011,12252.320018141168
Mauritius,MUS,2012,12418.284345185271
Mauritius,MUS,2013,12731.6618639132
Mauritius,MUS,2014,12925.839813979212
Mexico,MEX,1971,9303.501578146203
Mexico,MEX,1972,9965.068925783049
Mexico,MEX,1973,10670.711879576236
Mexico,MEX,1974,11009.402135550165
Mexico,MEX,1975,11299.875962831695
Mexico,MEX,1976,11753.725401649897
Mexico,MEX,1977,12370.191026981634
Mexico,MEX,1978,13477.97272201747
Mexico,MEX,1979,14421.996401873865
Mexico,MEX,1980,15948.191601717339
Mexico,MEX,1981,16637.355548028943
Mexico,MEX,1982,17025.735266564367
Mexico,MEX,1983,15685.91483123989
Mexico,MEX,1984,16046.802393171663
Mexico,MEX,1985,16328.565306674318
Mexico,MEX,1986,15568.959720526414
Mexico,MEX,1987,16055.197622693811
Mexico,MEX,1988,15938.294849445432
Mexico,MEX,1989,16328.73482499096
Mexico,MEX,1990,16851.502067284382
Mexico,MEX,1991,17343.852679852447
Mexico,MEX,1992,17142.62629233858
Mexico,MEX,1993,17089.919968281
Mexico,MEX,1994,17143.63306257717
Mexico,MEX,1995,16296.299500585725
Mexico,MEX,1996,16369.754715696667
Mexico,MEX,1997,16943.472328758424
Mexico,MEX,1998,17144.6464353854
Mexico,MEX,1999,17379.40074333965
Mexico,MEX,2000,17149.50895614848
Mexico,MEX,2001,17523.157696404083
Mexico,MEX,2002,17391.997242735673
Mexico,MEX,2003,18201.853077627395
Mexico,MEX,2004,18167.052216258297
Mexico,MEX,2005,19151.991077292125
Mexico,MEX,2006,19300.175118662642
Mexico,MEX,2007,18875.154154267486
Mexico,MEX,2008,18383.10066259807
Mexico,MEX,2009,18112.564307045894
Mexico,MEX,2010,17324.483532799706
Mexico,MEX,2011,17931.530272432483
Mexico,MEX,2012,18452.308934528093
Mexico,MEX,2013,18232.157989055446
Mexico,MEX,2014,17599.20458599794
Mexico,MEX,2015,17305.64831003057
Middle East & North Africa,,1971,5406.574195498177
Middle East & North Africa,,1972,5368.331321821749
Middle East & North Africa,,1973,6123.318076869571
Middle East & North Africa,,1974,6382.554025572395
Middle East & North Africa,,1975,6805.1424795574785
Middle East & North Africa,,1976,7372.032180915465
Middle East & North Africa,,1977,7903.22132149699
Middle East & North Africa,,1978,8426.11630475839
Middle East & North Africa,,1979,9679.094631616463
Middle East & North Africa,,1980,10266.200919323419
Middle East & North Africa,,1981,11339.308286259802
Middle East & North Africa,,1982,12382.626178920926
Middle East & North Africa,,1983,12227.012301869738
Middle East & North Africa,,1984,12462.413034008585
Middle East & North Africa,,1985,12789.613854843912
Middle East & North Africa,,1986,12938.534304594434
Middle East & North Africa,,1987,13463.532129348
Middle East & North Africa,,1988,14035.750386877588
Middle East & North Africa,,1989,14687.909083631052
Middle East & North Africa,,1990,13806.90398400429
Middle East & North Africa,,1991,14186.623893773614
Middle East & North Africa,,1992,14933.217725244273
Middle East & North Africa,,1993,15538.29708522012
Middle East & North Africa,,1994,16186.387706998496
Middle East & North Africa,,1995,16858.265623032406
Middle East & North Africa,,1996,16872.709396679118
Middle East & North Africa,,1997,17489.900839392845
Middle East & North Africa,,1998,17404.351261770065
Middle East & North Africa,,1999,17687.3338956923
Middle East & North Africa,,2000,17590.03738016867
Middle East & North Africa,,2001,18584.61572655876
Middle East & North Africa,,2002,18993.110864277318
Middle East & North Africa,,2003,19061.45777928077
Middle East & North Africa,,2004,19933.032293149914
Middle East & North Africa,,2005,20954.92079634749
Middle East & North Africa,,2006,21828.451319356896
Middle East & North Africa,,2007,22422.751657501365
Middle East & North Africa,,2008,23641.573272504116
Middle East & North Africa,,2009,23928.521042164895
Middle East & North Africa,,2010,24485.342738181705
Middle East & North Africa,,2011,24161.162796665634
Middle East & North Africa,,2012,25427.811358056166
Middle East & North Africa,,2013,24966.95467357191
Middle East & North Africa,,2014,27189.55690440876
Middle East & North Africa (IDA & IBRD),,1971,3859.030884625006
Middle East & North Africa (IDA & IBRD),,1972,3923.443873794277
Middle East & North Africa (IDA & IBRD),,1973,4394.56868478757
Middle East & North Africa (IDA & IBRD),,1974,4853.915682946191
Middle East & North Africa (IDA & IBRD),,1975,5158.11580217454
Middle East & North Africa (IDA & IBRD),,1976,5688.128318248107
Middle East & North Africa (IDA & IBRD),,1977,6071.438770558743
Middle East & North Africa (IDA & IBRD),,1978,6205.383379057725
Middle East & North Africa (IDA & IBRD),,1979,6908.0801566775
Middle East & North Africa (IDA & IBRD),,1980,6915.49409490555
Middle East & North Africa (IDA & IBRD),,1981,7378.654763395266
Middle East & North Africa (IDA & IBRD),,1982,8118.412644625162
Middle East & North Africa (IDA & IBRD),,1983,7889.3666935512565
Middle East & North Africa (IDA & IBRD),,1984,8403.680741647382
Middle East & North Africa (IDA & IBRD),,1985,8739.125665981453
Middle East & North Africa (IDA & IBRD),,1986,8792.769473620327
Middle East & North Africa (IDA & IBRD),,1987,8821.577288502938
Middle East & North Africa (IDA & IBRD),,1988,8904.776754126191
Middle East & North Africa (IDA & IBRD),,1989,9460.14021119939
Middle East & North Africa (IDA & IBRD),,1990,9568.462830344142
Middle East & North Africa (IDA & IBRD),,1991,9723.04314080086
Middle East & North Africa (IDA & IBRD),,1992,10210.539891345836
Middle East & North Africa (IDA & IBRD),,1993,10754.821724702992
Middle East & North Africa (IDA & IBRD),,1994,11251.438884800798
Middle East & North Africa (IDA & IBRD),,1995,11431.81248233636
Middle East & North Africa (IDA & IBRD),,1996,11227.848179342773
Middle East & North Africa (IDA & IBRD),,1997,12023.484979708219
Middle East & North Africa (IDA & IBRD),,1998,11662.737730240118
Middle East & North Africa (IDA & IBRD),,1999,11975.885847180483
Middle East & North Africa (IDA & IBRD),,2000,11771.124210765058
Middle East & North Africa (IDA & IBRD),,2001,12442.738808737808
Middle East & North Africa (IDA & IBRD),,2002,12556.093592777599
Middle East & North Africa (IDA & IBRD),,2003,12637.069782510454
Middle East & North Africa (IDA & IBRD),,2004,13310.860548798006
Middle East & North Africa (IDA & IBRD),,2005,14310.025672622822
Middle East & North Africa (IDA & IBRD),,2006,14594.799126582442
Middle East & North Africa (IDA & IBRD),,2007,14995.86549909763
Middle East & North Africa (IDA & IBRD),,2008,15595.742214821397
Middle East & North Africa (IDA & IBRD),,2009,15758.387574739745
Middle East & North Africa (IDA & IBRD),,2010,15658.44803117855
Middle East & North Africa (IDA & IBRD),,2011,15498.26824156159
Middle East & North Africa (IDA & IBRD),,2012,15884.62359636956
Middle East & North Africa (IDA & IBRD),,2013,15842.554318767507
Middle East & North Africa (IDA & IBRD),,2014,17178.933401690614
Middle East & North Africa (excluding high income),,1971,3859.030884625006
Middle East & North Africa (excluding high income),,1972,3923.443873794277
Middle East & North Africa (excluding high income),,1973,4394.56868478757
Middle East & North Africa (excluding high income),,1974,4853.915682946191
Middle East & North Africa (excluding high income),,1975,5158.11580217454
Middle East & North Africa (excluding high income),,1976,5688.128318248107
Middle East & North Africa (excluding high income),,1977,6071.438770558743
Middle East & North Africa (excluding high income),,1978,6205.383379057725
Middle East & North Africa (excluding high income),,1979,6908.0801566775
Middle East & North Africa (excluding high income),,1980,6915.49409490555
Middle East & North Africa (excluding high income),,1981,7378.654763395266
Middle East & North Africa (excluding high income),,1982,8118.412644625162
Middle East & North Africa (excluding high income),,1983,7889.3666935512565
Middle East & North Africa (excluding high income),,1984,8403.680741647382
Middle East & North Africa (excluding high income),,1985,8739.125665981453
Middle East & North Africa (excluding high income),,1986,8792.769473620327
Middle East & North Africa (excluding high income),,1987,8821.577288502938
Middle East & North Africa (excluding high income),,1988,8904.776754126191
Middle East & North Africa (excluding high income),,1989,9460.14021119939
Middle East & North Africa (excluding high income),,1990,9568.462830344142
Middle East & North Africa (excluding high income),,1991,9723.04314080086
Middle East & North Africa (excluding high income),,1992,10210.539891345836
Middle East & North Africa (excluding high income),,1993,10754.821724702992
Middle East & North Africa (excluding high income),,1994,11251.438884800798
Middle East & North Africa (excluding high income),,1995,11431.81248233636
Middle East & North Africa (excluding high income),,1996,11227.848179342773
Middle East & North Africa (excluding high income),,1997,12023.484979708219
Middle East & North Africa (excluding high income),,1998,11662.737730240118
Middle East & North Africa (excluding high income),,1999,11975.885847180483
Middle East & North Africa (excluding high income),,2000,11771.124210765058
Middle East & North Africa (excluding high income),,2001,12442.738808737808
Middle East & North Africa (excluding high income),,2002,12556.093592777599
Middle East & North Africa (excluding high income),,2003,12637.069782510454
Middle East & North Africa (excluding high income),,2004,13310.860548798006
Middle East & North Africa (excluding high income),,2005,14310.025672622822
Middle East & North Africa (excluding high income),,2006,14594.799126582442
Middle East & North Africa (excluding high income),,2007,14995.86549909763
Middle East & North Africa (excluding high income),,2008,15595.742214821397
Middle East & North Africa (excluding high income),,2009,15758.387574739745
Middle East & North Africa (excluding high income),,2010,15658.44803117855
Middle East & North Africa (excluding high income),,2011,15498.26824156159
Middle East & North Africa (excluding high income),,2012,15884.62359636956
Middle East & North Africa (excluding high income),,2013,15842.554318767507
Middle East & North Africa (excluding high income),,2014,17178.933401690614
Middle income,,1971,5211.892307180977
Middle income,,1972,5313.8754206654785
Middle income,,1973,5474.79704294309
Middle income,,1974,5567.255651029646
Middle income,,1975,5822.606528668765
Middle income,,1976,5962.886050916996
Middle income,,1977,6227.727451801117
Middle income,,1978,6477.460208849013
Middle income,,1979,6576.764129530007
Middle income,,1980,6614.521523691767
Middle income,,1981,6617.789547136052
Middle income,,1982,6734.186544442971
Middle income,,1983,6750.64325216961
Middle income,,1984,6926.31010236247
Middle income,,1985,7025.714358968087
Middle income,,1986,7127.769078860388
Middle income,,1987,7285.976700141109
Middle income,,1988,7425.785542450501
Middle income,,1989,7508.912684724543
Middle income,,1990,11352.571748775408
Middle income,,1991,11144.639756517527
Middle income,,1992,10777.017618123988
Middle income,,1993,10649.125982002326
Middle income,,1994,10368.709749167405
Middle income,,1995,10509.792730425428
Middle income,,1996,10537.900516246847
Middle income,,1997,10483.63541721628
Middle income,,1998,10343.723966761012
Middle income,,1999,10438.67377928619
Middle income,,2000,10545.812465354793
Middle income,,2001,10677.630275186133
Middle income,,2002,10918.056716436073
Middle income,,2003,11486.01487297381
Middle income,,2004,12143.421397841847
Middle income,,2005,12648.555300811104
Middle income,,2006,13185.144664937652
Middle income,,2007,13666.433758656352
Middle income,,2008,13962.502092562312
Middle income,,2009,14145.419703236768
Middle income,,2010,14987.30549406309
Middle income,,2011,15492.489763468651
Middle income,,2012,15872.11896208791
Middle income,,2013,16006.159030705587
Middle income,,2014,16233.028708801063
Moldova,MDA,1990,31128.144970238092
Moldova,MDA,1991,25906.317956263487
Moldova,MDA,1992,21483.62262817048
Moldova,MDA,1993,19158.343164009755
Moldova,MDA,1994,16037.432852885373
Moldova,MDA,1995,14930.552556543382
Moldova,MDA,1996,12857.769091551594
Moldova,MDA,1997,12318.998494338633
Moldova,MDA,1998,11376.77979933924
Moldova,MDA,1999,9935.467689753856
Moldova,MDA,2000,9212.161909906383
Moldova,MDA,2001,9774.435940676232
Moldova,MDA,2002,9936.88972476872
Moldova,MDA,2003,10816.23535999318
Moldova,MDA,2004,10896.914803083846
Moldova,MDA,2005,11312.975249966132
Moldova,MDA,2006,11192.623955814015
Moldova,MDA,2007,10915.879873969434
Moldova,MDA,2008,10896.257155245727
Moldova,MDA,2009,10362.671945622682
Moldova,MDA,2010,11451.19019271234
Moldova,MDA,2011,11277.338464252383
Moldova,MDA,2012,11159.431049532257
Moldova,MDA,2013,10032.71440799468
Moldova,MDA,2014,10796.533404454003
Mongolia,MNG,1985,18894.0201032218
Mongolia,MNG,1986,19808.030697628787
Mongolia,MNG,1987,20308.80048275181
Mongolia,MNG,1988,21056.458955627382
Mongolia,MNG,1989,19482.73569272045
Mongolia,MNG,1990,18148.379260534417
Mongolia,MNG,1991,20007.307474848047
Mongolia,MNG,1992,17312.884147194884
Mongolia,MNG,1993,16051.6404913397
Mongolia,MNG,1994,13775.472300762647
Mongolia,MNG,1995,13637.84139433665
Mongolia,MNG,1996,11395.293155777488
Mongolia,MNG,1997,11070.02901491847
Mongolia,MNG,1998,11064.15336709699
Mongolia,MNG,1999,10983.286871854703
Mongolia,MNG,2000,11625.886338571714
Mongolia,MNG,2001,11605.819856879314
Mongolia,MNG,2002,12305.671646494015
Mongolia,MNG,2003,11894.242181748043
Mongolia,MNG,2004,12112.786935604741
Mongolia,MNG,2005,13789.35945988945
Mongolia,MNG,2006,15494.920027740285
Mongolia,MNG,2007,16021.211608731082
Mongolia,MNG,2008,15858.99797993326
Mongolia,MNG,2009,16227.745911331209
Mongolia,MNG,2010,16902.3838534275
Mongolia,MNG,2011,18166.1232055146
Mongolia,MNG,2012,19723.354716359005
Mongolia,MNG,2013,21318.705565878132
Mongolia,MNG,2014,21378.724903348088
Montenegro,MNE,2005,20305.682633278044
Montenegro,MNE,2006,22254.660460956857
Montenegro,MNE,2007,22422.394511873346
Montenegro,MNE,2008,24050.465031468397
Montenegro,MNE,2009,19146.611725166375
Montenegro,MNE,2010,22077.09433541916
Montenegro,MNE,2011,21114.613396035
Montenegro,MNE,2012,19908.200421849117
Montenegro,MNE,2013,18380.266497318968
Montenegro,MNE,2014,17890.011482607257
Morocco,MAR,1971,2102.0278515009177
Morocco,MAR,1972,2217.3721274563404
Morocco,MAR,1973,2403.950055618559
Morocco,MAR,1974,2551.434430822729
Morocco,MAR,1975,2587.3654939552407
Morocco,MAR,1976,2733.3372637947937
Morocco,MAR,1977,2936.5939127359593
Morocco,MAR,1978,3040.34219769939
Morocco,MAR,1979,3166.8785234177126
Morocco,MAR,1980,3140.962851514298
Morocco,MAR,1981,3079.1522904526087
Morocco,MAR,1982,3128.006809118297
Morocco,MAR,1983,3176.5825262714543
Morocco,MAR,1984,3200.280325316589
Morocco,MAR,1985,3189.1841490331467
Morocco,MAR,1986,3219.0232647025864
Morocco,MAR,1987,3235.2400589911354
Morocco,MAR,1988,3330.227126737454
Morocco,MAR,1989,3548.389017963945
Morocco,MAR,1990,3561.3311085240216
Morocco,MAR,1991,3674.9012632266827
Morocco,MAR,1992,3823.993048250713
Morocco,MAR,1993,3900.9610138071184
Morocco,MAR,1994,4110.373553533186
Morocco,MAR,1995,4011.0626398325944
Morocco,MAR,1996,4156.349601645677
Morocco,MAR,1997,4228.097237893578
Morocco,MAR,1998,4255.7473294925385
Morocco,MAR,1999,4470.836149005857
Morocco,MAR,2000,4441.976210710009
Morocco,MAR,2001,4655.229812507997
Morocco,MAR,2002,4678.730617956514
Morocco,MAR,2003,4606.407451201893
Morocco,MAR,2004,5404.226028549054
Morocco,MAR,2005,5656.339133916338
Morocco,MAR,2006,5687.195384379057
Morocco,MAR,2007,5798.6843804343
Morocco,MAR,2008,5950.300728980774
Morocco,MAR,2009,5919.567633493787
Morocco,MAR,2010,6129.293575284808
Morocco,MAR,2011,6514.071743227084
Morocco,MAR,2012,6511.959916107951
Morocco,MAR,2013,6444.70407469745
Morocco,MAR,2014,6432.599036566207
Mozambique,MOZ,1971,8554.775026388934
Mozambique,MOZ,1972,8200.794420495211
Mozambique,MOZ,1973,8045.177390568176
